sample_key,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,comparison_category_step22,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method,sintering_checked,record_checked,sintering_method_final_step17,sintering_checked_final_step17,sintering_source_step17,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,doi_url,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,comparison_note_step22,n_or_p_source_step17,n_or_p_confidence_final_step17,sintering_condition_final_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15
10.1016_j.jallcom.2020.157788__sample_40190,10.1016/j.jallcom.2020.157788,,40190,(Pb0.995Bi0.005S)(Pb0.067Cl0.134),unknown,n,n,0.7532067,1.4901389668379788,0.6726361592024047,0.7397277991321276,0.4084306419917682,0.8941525200657567,0.4857218780739885,0.3920269016850495,0.5086401500661514,0.1166132483811018,ML_moderately_worse,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.157788,12,11,11,11,0.393943358650997,0.5049224861882154,0.1109791275372184,0.3939433586509977,0.5049224861881932,0.1109791275371955,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.4084306419917682,0.7821554398692029,,,,,,,,,,,,,,,,,,,,,,,,,0.0170663202317104,-1.742027459452399,-1.7590937796841095,1.7590937796841095,0.1722008450398906,large_under_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14
10.1016_j.jallcom.2020.157788__sample_40191,10.1016/j.jallcom.2020.157788,,40191,(Pb0.99Bi0.01S)(Pb0.067Cl0.134),unknown,n,n,0.7988323,1.5665423565669467,0.7347147747922217,0.7952737998999483,0.3986541848229968,0.855682109602229,0.4570279247792322,0.3683134007540275,0.4718770230447932,0.1035636222907656,ML_moderately_worse,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.157788,12,12,11,12,0.3734444851860307,0.4904327695620121,0.1169882843759814,0.3734444851860206,0.4904327695619935,0.1169882843759729,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.3986541848229968,0.7882148288049236,,,,,,,,,,,,,,,,,,,,,,,,,-0.0212099958757834,-1.742027459452399,-1.7208174635766156,1.7208174635766156,0.1789198276716521,large_under_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14
10.1016_j.jallcom.2020.157788__sample_40193,10.1016/j.jallcom.2020.157788,,40193,(PbS)(Pb0.067Cl0.134),unknown,n,n,0.6915557,0.0055291070168927,2.847560036007153,0.0072479393434176,0.555563796835938,6.268857796534242,5.713293999698304,0.987298803027066,5.5412770632009964,4.55397826017393,ML_much_worse,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,True,True,True,True,True,True,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.157788,12,12,12,12,0.5807199765829955,611.7711459267113,611.1904259501283,0.5807199765831743,611.7711459268505,611.1904259502674,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.5555637968359382,0.398579794918664,,,,,,,,,,,,,,,,,,,,,,,,,-6.298153979673565,-0.6448916505129931,5.653262329160572,5.653262329160572,285.2204326368461,large_over_prediction,unknown,no,35,C,manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14
10.1016_j.jallcom.2020.158376__sample_39627,10.1016/j.jallcom.2020.158376,,39627,Bi0.3Sb1.7Te3,unknown,p,p,1.070167,1.2653046484434582,0.8558103970688636,1.1428890439822577,0.143991333915045,0.4166888945567513,0.2726975606417062,0.1794276281421276,0.2421798600531623,0.0627522319110346,ML_close_to_fitting,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158376,9,9,4,4,0.1305585174496557,0.3166033104134607,0.1860447929638049,0.1603799230273302,0.2556826792276517,0.0953027562003215,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.143991333915045,0.2428907656305182,,,,,,,,,,,,,,,,,,,,,,,,,0.5511162723059958,6.011428478179339e-05,-0.551056158021214,0.551056158021214,0.5763407818821948,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT
10.1016_j.jallcom.2020.158376__sample_39628,10.1016/j.jallcom.2020.158376,,39628,(Bi0.3Sb1.7Te3)97.34(TiC)2.66,unknown,p,p,1.111879,1.317501917895238,0.9557022911216364,1.187325690038215,0.1403541919068119,0.3503855229775022,0.2100313310706903,0.2188378770517715,0.1158675856312243,-0.1029702914205472,ML_better_than_fitting,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158376,9,7,2,2,0.1225438133154213,0.2741383708386558,0.1515945575232344,0.1616140444191524,0.1573771631209656,-0.0042368812981867,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1403541919068119,0.2351990452950313,,,,,,,,,,,,,,,,,,,,,,,,,0.4978636507181338,0.1860866036005229,-0.3117770471176109,0.3117770471176109,0.7321447438139033,moderate_error,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT
10.1016_j.jallcom.2020.158376__sample_39629,10.1016/j.jallcom.2020.158376,,39629,(Bi0.3Sb1.7Te3)94.81(TiC)5.19,unknown,p,p,1.113663,1.007760803364811,0.758150905394506,1.1236857506658176,0.1346254962876924,0.3148384900223733,0.1802129937346808,0.095093575556689,0.3192277148522435,0.2241341392955544,ML_moderately_worse,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158376,9,8,1,1,0.1361291831236399,0.2392751972214772,0.1031460140978373,0.1031649170885342,0.3252998848252024,0.2221349677366681,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1346254962876924,0.2347069032705177,,,,,,,,,,,,,,,,,,,,,,,,,0.4614210409486896,0.1860866036005229,-0.2753344373481666,0.2753344373481666,0.7593181364120412,moderate_error,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT
10.1016_j.jallcom.2020.158376__sample_39630,10.1016/j.jallcom.2020.158376,,39630,(Bi0.3Sb1.7Te3)92.39(TiC)7.61,unknown,p,p,1.139484,1.3020766501223215,1.0043708515020542,1.1168271905120155,0.1329849277598481,0.2916790641867348,0.1586941364268866,0.1913836497341872,0.124811778883863,-0.0665718708503241,ML_close_to_fitting,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158376,9,9,3,3,0.1203881030725022,0.2218032220986311,0.1014151190261289,0.1603067509157208,0.1562513206025136,-0.0040554303132071,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1329849277598481,0.2250011164644599,,,,,,,,,,,,,,,,,,,,,,,,,0.4364164542294754,0.1860866036005229,-0.2503298506289524,0.2503298506289524,0.7785439375059445,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT
10.1016_j.jallcom.2020.158384__sample_40368,10.1016/j.jallcom.2020.158384,,40368,MgAg0.97Sb0.995,unknown,p,p,0.914502,1.1065774158546746,0.6577921881111365,0.910349041126023,0.5810230967613604,0.77982782993755,0.1988047331761895,0.579846964773529,0.4585322019374801,-0.1213147628360489,ML_better_than_fitting,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158384,14,14,13,13,0.5732823169664776,0.435119480238898,-0.1381628367275795,0.5813728767106668,0.4587977569286853,-0.1225751197819814,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,low,0.5810230967613604,0.9539632794440212,,,,,,,,,,,,,,,,,,,,,,,,,0.107294994532709,-4.842381322556033,-4.949676317088742,4.949676317088742,0.0070857020785825,large_under_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14
10.1016_j.jallcom.2020.158384__sample_40369,10.1016/j.jallcom.2020.158384,,40369,MgAg0.97Sb0.995,unknown,p,p,0.8969612,1.0898790241842098,0.6596607157012419,0.8960044251965557,0.5178093331941223,0.7212678050241473,0.203458471830025,0.4782083910926762,0.3999898859908641,-0.0782185051018121,ML_close_to_fitting,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158384,12,12,12,12,0.482151791298729,0.3988950179826455,-0.0832567733160834,0.4821517912987216,0.3988950179826457,-0.0832567733160758,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,low,0.5178093331941223,0.907849992956472,,,,,,,,,,,,,,,,,,,,,,,,,0.0892532771232548,-4.842381322556033,-4.931634599679287,4.931634599679287,0.0072147004904774,large_under_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14
10.1016_j.jallcom.2020.158384__sample_40370,10.1016/j.jallcom.2020.158384,,40370,MgAg0.97Sb0.995,unknown,p,p,1.059301,1.243801816901866,0.8051812876124028,1.0627178361308474,0.4437302533581653,0.6212891341213114,0.177558880763146,0.401851182525945,0.3442905870623911,-0.0575605954635538,ML_close_to_fitting,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158384,12,12,12,12,0.403475805933317,0.3453559086502744,-0.0581198972830426,0.403475805933319,0.3453559086502586,-0.0581198972830603,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.4437302533581653,0.7974145644638002,,,,,,,,,,,,,,,,,,,,,,,,,0.0220174261381134,-4.842381322556033,-4.864398748694146,4.864398748694146,0.0077164663324379,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT
10.1016_j.jallcom.2020.158384__sample_40371,10.1016/j.jallcom.2020.158384,,40371,MgAg0.97Sb0.995,unknown,p,p,1.166552,1.3310309582338566,0.8028922792396569,1.165719618128546,0.4352230760677972,0.6670365584061179,0.2318134823383206,0.3928481886834381,0.3576458195681644,-0.0352023691152737,ML_close_to_fitting,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158384,12,12,12,12,0.3923801020916529,0.3580894828622978,-0.0342906192293551,0.3923801020916482,0.3580894828622784,-0.0342906192293697,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,low,0.4352230760677972,0.8106262358380357,,,,,,,,,,,,,,,,,,,,,,,,,0.0926454512214927,-4.842381322556033,-4.935026773777526,4.935026773777526,0.0071902684326719,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT
10.1016_j.jallcom.2020.158552__sample_39609,10.1016/j.jallcom.2020.158552,,39609,(Sr0.9La0.1TiO3)88.94(TiO2)11.06,unknown,n,n,,,,,0.4622271756077828,0.7211073205205851,0.2588801449128023,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158552,17,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.4622271756077828,0.5742480350728616,,,,,,,,,,,,,,,,,,,,,,,,,-0.968132332689557,-0.032780614788214,0.935351717901343,0.935351717901343,2.548109515881244,large_over_prediction,unknown,no,5,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2020.158552__sample_39610,10.1016/j.jallcom.2020.158552,,39610,(Sr0.9La0.1TiO3)70.58(TiO2)29.42,unknown,n,n,,,,,0.5447611298485576,0.8651472598051003,0.3203861299565427,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158552,17,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.5447611298485576,0.594650070129198,,,,,,,,,,,,,,,,,,,,,,,,,-1.0867483331005543,-0.032780614788214,1.0539677183123404,1.0539677183123404,2.869011996212401,large_over_prediction,unknown,no,5,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2020.158552__sample_39611,10.1016/j.jallcom.2020.158552,,39611,(Sr0.9La0.1TiO3)55.95(TiO2)44.05,unknown,n,n,,,,,0.7004293053769249,1.1276150232286588,0.4271857178517338,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158552,16,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.7004293053769249,0.7716843001594987,,,,,,,,,,,,,,,,,,,,,,,,,-1.2983444294218112,-0.032780614788214,1.2655638146335972,1.2655638146335972,3.5450909468991,large_over_prediction,unknown,no,5,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2020.158552__sample_39612,10.1016/j.jallcom.2020.158552,,39612,(Sr0.9La0.1TiO3)44.02(TiO2)55.98,unknown,n,n,,,,,0.8438916054343369,1.2036050401694425,0.3597134347351053,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2020.158552,17,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,low,0.8438916054343369,0.7616386749209294,,,,,,,,,,,,,,,,,,,,,,,,,-1.2728536040297038,-0.032780614788214,1.24007298924149,1.24007298924149,3.455865696573344,large_over_prediction,unknown,no,5,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45466,10.1016/j.jallcom.2021.159548,,45466,Cu2ScTi3S8,unknown,n,n,,,,,0.1370616880022835,1.0393819415946202,0.9023202535923366,,,,not_evaluated,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,10,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1370616880022835,0.1277920713596362,,,,,,,,,,,,,,,,,,,,,,,,,0.9227541830960608,1.4342846585531552,0.5115304754570944,0.5115304754570944,1.6678418335957177,large_over_prediction,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45467,10.1016/j.jallcom.2021.159548,,45467,Cu2Sc1.5Ti2.5S8,unknown,n,n,,,,,0.14733813755354,0.2658590994912188,0.1185209619376787,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,10,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.14733813755354,0.207840150786622,,,,,,,,,,,,,,,,,,,,,,,,,0.10836623783389,-0.0831973932634677,-0.1915636310973578,0.1915636310973578,0.8256670853322268,good,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45468,10.1016/j.jallcom.2021.159548,,45468,Cu2Sc2Ti2S8,unknown,n,n,,,,,0.0868103693053392,0.9633004206940462,0.876490051388707,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,9,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.0868103693053392,0.023604448888377,,,,,,,,,,,,,,,,,,,,,,,,,-1.0723120237450827,-0.0831973932634677,0.989114630481615,0.989114630481615,2.688852789870731,large_over_prediction,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45469,10.1016/j.jallcom.2021.159548,,45469,Cu2CoTi3S8,unknown,n,n,,,,,0.1211586199038006,0.7847365709194151,0.6635779510156145,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,10,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1211586199038006,0.0796389431742649,,,,,,,,,,,,,,,,,,,,,,,,,0.6038188090714998,1.4342846585531552,0.8304658494816555,0.8304658494816555,2.294387330492382,large_over_prediction,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45470,10.1016/j.jallcom.2021.159548,,45470,Cu2CoTi3S8,unknown,n,n,,,,,0.1419051832992797,1.1030346744619255,0.9611294911626458,,,,not_evaluated,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,10,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1419051832992797,0.1528680057252674,,,,,,,,,,,,,,,,,,,,,,,,,0.9223602865662786,1.4342846585531552,0.5119243719868767,0.5119243719868767,1.6684989201097502,large_over_prediction,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45471,10.1016/j.jallcom.2021.159548,,45471,Cu2Co1.5Ti2.5S8,unknown,n,n,,,,,0.081156614754019,0.0811598329847524,3.2182307333622484e-06,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,10,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.081156614754019,0.020784402738192,,,,,,,,,,,,,,,,,,,,,,,,,-0.1776111002041231,0.0632501357973266,0.2408612360014497,0.2408612360014497,1.2723444674520443,good,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159548__sample_45472,10.1016/j.jallcom.2021.159548,,45472,Cu2Co1.5Ti2.5S8,unknown,n,n,,,,,0.1002510701422342,0.2366371841695551,0.1363861140273208,,,,not_evaluated,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,False,False,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159548,10,0,0,0,,,,,,,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1002510701422346,0.0599847765619425,,,,,,,,,,,,,,,,,,,,,,,,,0.0374638858888131,0.0632501357973266,0.0257862499085135,0.0257862499085135,1.0261215914464372,good,unknown,no,0,low,insufficient ZT evaluation rows,
10.1016_j.jallcom.2021.159634__sample_45329,10.1016/j.jallcom.2021.159634,,45329,Nb0.8Ti0.2Fe1.02Sb,unknown,p,p,0.4671013,0.5749162151694021,0.212441928994528,0.4769278046686512,0.1789746107711629,1.011515173928496,0.832540563157333,0.1630377083482583,0.6125349802196001,0.4494972718713417,ML_moderately_worse,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159634,7,7,6,6,0.1555709224571592,0.6242980654082109,0.4687271429510516,0.1735936905528248,0.6203461149456833,0.4467524243928584,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.1789746107711629,0.2987807730131824,,,,,,,,,,,,,,,,,,,,,,,,,1.903914042515396,1.6011624123865322,-0.3027516301288637,0.3027516301288637,0.7387825649159558,moderate_error,unknown,no,0,low,no major issue,
10.1016_j.jallcom.2021.159634__sample_45330,10.1016/j.jallcom.2021.159634,,45330,Nb0.8Ti0.2Fe1.02Sb,unknown,p,p,0.7268199,0.794305809913064,0.3170350905135994,0.7192849314233466,0.2057281040475595,0.9412149669579196,0.73548686291036,0.1616227750576782,0.6077828526721011,0.4461600776144228,ML_moderately_worse,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,no,unknown,no,unknown,False,unknown,True,True,True,True,True,True,True,10,low,manual review not checked,https://doi.org/10.1016/j.jallcom.2021.159634,7,6,4,5,0.1441518711218765,0.6198155335310958,0.4756636624092192,0.1382078311847422,0.6097259213823374,0.4715180901975951,primary DOI test sample aggregate,,high,,unknown,no,unknown,,,,,medium,0.2057281040475595,0.3499064955997606,,,,,,,,,,,,,,,,,,,,,,,,,1.8268144755242053,1.6011624123865322,-0.225652063137673,0.225652063137673,0.7979957054904905,good,unknown,no,0,low,no major issue,
