sample_key,log_tau_eff_step12,tau_eff_step12,material_system,n_or_p,sigma_fit_log_rmse_step12,sigma_fit_mape_step12
10.1007_s11664-010-1214-4__sample_33812,-2.5165442703263383,0.0807381343810255,unknown,n,0.1335315100465682,0.1106270362268277
10.1007_s11664-010-1214-4__sample_33815,-4.0988814153671225,0.0165912237137857,unknown,p,0.9951777750475738,0.8011688740026502
10.1007_s11664-010-1240-2__sample_22762,1.0596721801876083,2.8854249347479435,unknown,n,0.0872579790867096,0.0688551655095752
10.1007_s11664-010-1240-2__sample_22764,0.2925104838019758,1.3397867825495824,unknown,n,0.0787773455268404,0.066521956378528
10.1007_s11664-010-1260-y__sample_18898,0.0554504147072124,1.0570166032952018,unknown,p,0.2881692214646681,0.2357632160563412
10.1007_s11664-010-1274-5__sample_13619,1.9032448706464893,6.70762454151444,unknown,p,0.1719699106844266,0.1483079600258507
10.1007_s11664-010-1274-5__sample_13620,1.8948423444223892,6.651499675942693,unknown,p,0.3106662708951872,0.2227389614036499
10.1007_s11664-010-1278-1__sample_16730,0.4937702669443858,1.6384821040528024,unknown,p,0.047099974201941,0.0373992727164131
10.1007_s11664-010-1278-1__sample_16731,1.375058214364833,3.955306971901703,unknown,p,0.1202078706397634,0.1079473818591641
10.1007_s11664-010-1278-1__sample_16732,0.5121149672568869,1.668816958419276,unknown,p,0.0807024058584218,0.0633326107269248
10.1007_s11664-010-1286-1__sample_5448,1.3944393621111282,4.032713047013861,unknown,p,0.2178340461721378,0.1893693847931213
10.1007_s11664-010-1286-1__sample_5449,0.3285723344715768,1.3889837080969716,unknown,p,0.1068861295843878,0.0767176860925831
10.1007_s11664-010-1286-1__sample_5450,-0.946262651227234,0.3881891138678019,unknown,p,0.2263190592342013,0.1967722718550434
10.1007_s11664-010-1288-z__sample_16878,0.1053182607403993,1.1110641621947772,unknown,p,0.0556389464390289,0.0459076711198089
10.1007_s11664-010-1288-z__sample_16879,0.0199796776917917,1.0201806073913575,unknown,p,0.0690102993620024,0.0549764034694068
10.1007_s11664-010-1288-z__sample_16880,-0.0490274257841085,0.9521550157425088,unknown,p,0.0661939930534141,0.0530824310622324
10.1007_s11664-010-1288-z__sample_16881,-0.2599291125899443,0.7711062455908257,unknown,p,0.0805326864095597,0.0655231274209946
10.1007_s11664-010-1288-z__sample_16882,-0.2396235910631989,0.7869240105565563,unknown,p,0.0779475929934571,0.0629050780821087
10.1007_s11664-010-1310-5__sample_8497,1.608277839727953,4.994202999590358,unknown,n,0.7748924846061105,0.7840867645893816
10.1007_s11664-010-1310-5__sample_8498,1.919245996919697,6.815817384034914,unknown,n,0.94007225095842,0.9824607483393338
10.1007_s11664-010-1310-5__sample_8499,2.1044954179829958,8.202962897606332,unknown,n,1.0258196359725518,1.0975372096395364
10.1007_s11664-010-1310-5__sample_8500,2.278519245355251,9.762214257656304,unknown,n,0.9415140100687356,0.9844918384188336
10.1007_s11664-010-1312-3__sample_40363,0.5026179858399118,1.6530432546186131,unknown,n,0.0874913696162534,0.0727226722197971
10.1007_s11664-010-1400-4__sample_5734,-0.9598441987064898,0.3829525458294433,unknown,p,0.5267098182447827,0.4881284299509098
10.1007_s11664-010-1400-4__sample_5735,0.6967885257820816,2.0072959659479728,unknown,p,0.1878601991943622,0.1485446532469559
10.1007_s11664-010-1400-4__sample_5736,0.98111434460623,2.6674270192985987,unknown,p,0.2615934211052769,0.2178484428428175
10.1007_s11664-010-1400-4__sample_5737,0.6896817899125439,1.9930812137776648,unknown,p,0.1889895487346159,0.1478189429743964
10.1007_s11664-010-1400-4__sample_5738,0.9739514515135926,2.648388790525163,unknown,p,0.1844525249979796,0.141379909280443
10.1007_s11664-010-1412-0__sample_20776,-1.3924338207436562,0.2484698370871309,unknown,p,0.3024046755343744,0.2508048047129318
10.1007_s11664-010-1412-0__sample_20777,-2.4923644974405907,0.0827141577573586,unknown,p,0.4824144131436432,0.4729938480870276
10.1007_s11664-010-1412-0__sample_20778,-3.2904764953976184,0.0372361023369667,unknown,p,0.7351707385092789,0.8833912732646784
10.1007_s11664-010-1412-0__sample_20779,-3.795786296624167,0.0224652345321365,unknown,p,0.7933073864052989,0.959368041853426
10.1007_s11664-010-1413-z__sample_15022,0.2920726576416056,1.3392003172411593,unknown,p,0.1818559872120569,0.158484371418535
10.1007_s11664-010-1413-z__sample_15023,-0.1967629655509223,0.8213853068532692,unknown,p,0.1767946444560514,0.1535242805489345
10.1007_s11664-010-1413-z__sample_15024,1.0713661547302755,2.9193650813119523,unknown,p,0.1123632620218591,0.0796616552894858
10.1007_s11664-010-1424-9__sample_8003,-0.7021645797939361,0.4955115677897243,unknown,n,0.1016540076971756,0.0827099459507678
10.1007_s11664-010-1424-9__sample_8004,-0.3929907205930534,0.6750350114816452,unknown,n,0.0725772729304016,0.0552534137697095
10.1007_s11664-010-1424-9__sample_8005,-0.2880980154768957,0.7496881076003947,unknown,n,0.0847964814028986,0.0614516745736541
10.1007_s11664-010-1436-5__sample_8201,-0.7774652790441895,0.4595694164591722,unknown,n,0.179425569759602,0.1406166570279708
10.1007_s11664-010-1436-5__sample_8202,-0.7180043193493085,0.4877246279681469,unknown,n,0.1315542412675999,0.0997781827444284
10.1007_s11664-010-1436-5__sample_8203,-0.2207669366220271,0.8019035528636116,unknown,n,0.1569753671925806,0.1256196003245738
10.1007_s11664-010-1436-5__sample_8204,-0.4058988062425172,0.6663775972660589,unknown,n,0.1194803166015847,0.0976918519954378
10.1007_s11664-010-1436-5__sample_8205,-5.611934004615454,0.0036539956751678,unknown,n,1.4306547181833822,2.699117736857152
10.1007_s11664-010-1436-5__sample_8206,-5.090274068672067,0.0061563323980903,unknown,n,1.7054864621590569,3.3513477084422374
10.1007_s11664-010-1436-5__sample_8207,-5.517354537308397,0.0040164592931475,unknown,n,1.2678137126819455,2.324921436494161
10.1007_s11664-010-1444-5__sample_5739,1.6856820671377266,5.396130200533588,unknown,p,0.444124616600751,0.3735715469883232
10.1007_s11664-010-1444-5__sample_5740,1.2555341365079131,3.5097125393676007,unknown,p,0.3854063414605791,0.3039169193513369
10.1007_s11664-010-1444-5__sample_5741,1.211277566912199,3.357771691488136,unknown,p,0.2893485553103184,0.210697328204303
10.1007_s11664-010-1444-5__sample_5742,1.0188141823656258,2.7699082097217427,unknown,p,0.2552283346207575,0.172131516996855
10.1007_s11664-010-1444-5__sample_5743,1.7222822964398683,5.597288569340778,unknown,p,0.2801280059541518,0.2017249764818638
10.1007_s11664-010-1450-7__sample_11321,0.3288619768608189,1.389386074925235,unknown,n,1.9897291756334443,5.215475627852492
10.1007_s11664-010-1450-7__sample_11322,0.4321589352207525,1.5405799481184623,unknown,n,1.735584750035541,4.29857530352372
10.1007_s11664-010-1452-5__sample_28391,-2.666741568078759,0.0694782470090918,unknown,n,0.1741506130129558,0.1531419205803414
10.1007_s11664-010-1452-5__sample_28393,-0.978505117248678,0.3758725644975494,unknown,n,0.5275885906216382,0.5131713064839833
10.1007_s11664-010-1452-5__sample_28394,-0.1039479407912917,0.9012722157183104,unknown,n,0.3401878915674164,0.3220329373132188
10.1007_s11664-010-1454-3__sample_5744,0.6659720327142622,1.9463815486574585,unknown,n,0.1114588076687657,0.0941907314761655
10.1007_s11664-010-1454-3__sample_5745,0.6953600611456975,2.0044306616260315,unknown,n,0.1013000626311088,0.0844487040276295
10.1007_s11664-010-1454-3__sample_5746,0.8270760685151199,2.2866230270683188,unknown,n,0.1039870327058051,0.0855539879946395
10.1007_s11664-010-1454-3__sample_5747,0.8692392517320058,2.3850957057494058,unknown,n,0.0895103564376982,0.0744559485828969
10.1007_s11664-010-1454-3__sample_5748,1.0046453798157082,2.7309386551212147,unknown,n,0.085302155146962,0.0661797767988394
10.1007_s11664-010-1457-0__sample_5833,0.2353954346239954,1.265409056365251,unknown,n,0.0848453432833868,0.0680600250911378
10.1007_s11664-010-1457-0__sample_5834,-0.0905228340393863,0.913453475830172,unknown,n,0.108373473622735,0.0935999059345245
10.1007_s11664-010-1457-0__sample_5835,-0.5589532777078227,0.5718072741348421,unknown,n,0.1353401208854642,0.1099628107179958
10.1007_s11664-010-1474-z__sample_8208,-2.727341008445378,0.0653929379709276,unknown,n,0.1808928524572864,0.1556897613268583
10.1007_s11664-010-1474-z__sample_8209,-2.2377407256414954,0.1066992952523414,unknown,n,0.1856534921768307,0.1633254267299433
10.1007_s11664-010-1474-z__sample_8210,-2.2335915112957228,0.1071429332369596,unknown,n,0.1524992786455016,0.1266092172069892
10.1007_s11664-010-1474-z__sample_8211,-1.076746255834483,0.3407022821800294,unknown,n,0.2722788529171074,0.2383950177705961
10.1007_s11664-010-1474-z__sample_8212,-0.5939401555032283,0.5521474463042978,unknown,n,0.2719354339088456,0.2414901405059962
10.1007_s11664-010-1476-x__sample_8014,-0.2192021434746436,0.8031593483218161,unknown,p,0.1082484771181962,0.0996412050648377
10.1007_s11664-010-1476-x__sample_8015,-0.1909098068922706,0.826207102977027,unknown,p,0.1019075662554983,0.0900644233380871
10.1007_s11664-010-1476-x__sample_8087,0.7400721389738052,2.0960867185853305,unknown,n,0.1624600027874952,0.1493080446794423
10.1007_s11664-010-1476-x__sample_8089,0.518476216934415,1.6794665562214182,unknown,n,0.1284417801386885,0.1155230815046175
10.1007_s11664-010-1476-x__sample_8090,0.2761575956686289,1.3180555675087406,unknown,n,0.1079248891601555,0.092718969635206
10.1007_s11664-010-1476-x__sample_8091,-0.2989775258741186,0.7415760755218038,unknown,n,0.0551134024081528,0.0502255258731179
10.1007_s11664-010-1476-x__sample_8092,-0.6314787573612257,0.5318048089891606,unknown,n,0.2229905428258028,0.1968734581950719
10.1007_s11664-010-1477-9__sample_5749,0.6722280807503911,1.958596373549368,unknown,n,0.185146924274285,0.1527918304739423
10.1007_s11664-010-1477-9__sample_5750,-0.5039145220319587,0.6041610231054062,unknown,n,0.312879810283699,0.260582773690097
10.1007_s11664-010-1477-9__sample_5751,-0.4336909223763603,0.6481125416159892,unknown,n,0.2175534558779663,0.1644625339727468
10.1007_s11664-010-1477-9__sample_5752,-0.0169600187022264,0.9831829927811092,unknown,p,0.4336499393778893,0.4001647445363356
10.1007_s11664-010-1484-x__sample_15027,0.1304416561745443,1.1393314649982496,unknown,n,0.5215534762569508,0.4278642680937125
10.1007_s11664-010-1484-x__sample_15028,0.2623604430635187,1.299995032184328,unknown,n,0.5495017177491871,0.4610084800474797
10.1007_s11664-010-1485-9__sample_9952,0.9800873887763424,2.6646890956742717,unknown,n,0.0854029276870551,0.0803219002519191
10.1007_s11664-010-1485-9__sample_9953,1.2528674826810162,3.500365818766061,unknown,n,0.1359539931739294,0.1319299532514506
10.1007_s11664-010-1485-9__sample_9954,-0.2306098359975236,0.7940492150247579,unknown,n,0.0619239659822645,0.0483637265560714
10.1007_s11664-010-1487-7__sample_8097,0.724818119163299,2.064355599095703,unknown,n,0.1887730860036456,0.1582189581222799
10.1007_s11664-010-1487-7__sample_8098,0.6835341034998782,1.980865961721892,unknown,n,0.1843496685450563,0.1556465713814512
10.1007_s11664-010-1487-7__sample_8099,0.3312093576516893,1.392651324000749,unknown,n,0.1539144188659271,0.1282420050020928
10.1007_s11664-010-1487-7__sample_8100,0.1884862774337443,1.2074205139649292,unknown,n,0.1432825869784399,0.118363459715289
10.1007_s11664-010-1487-7__sample_8101,0.1769888472386129,1.193617780918607,unknown,n,0.1459104214923867,0.1183750215158328
10.1007_s11664-010-1494-8__sample_84100,-2.621515432174897,0.0726926185816191,unknown,p,0.4590501457960563,0.4247339055684392
10.1007_s11664-010-1494-8__sample_84101,-0.4674996425912753,0.6265669526545793,unknown,p,0.3039665881846194,0.2808324655618157
10.1007_s11664-010-1494-8__sample_84102,-0.3775357740478166,0.685548676294485,unknown,p,0.2924360506429514,0.2699224829525181
10.1007_s11664-010-1494-8__sample_84103,-0.5995720449621438,0.5490465530618915,unknown,p,0.2966252463076766,0.2736204093330337
10.1007_s11664-010-1494-8__sample_84104,-0.5976354147923709,0.5501108834556858,unknown,p,0.2987389388687366,0.275392050696643
10.1007_s11664-010-1501-0__sample_12774,-4.527854736804075,0.0108038282852646,unknown,n,0.5460897605612105,0.4665621452082784
10.1007_s11664-010-1501-0__sample_12775,-2.304423370507469,0.0998163411083822,unknown,p,0.0861218665425593,0.0634882445291242
10.1007_s11664-010-1501-0__sample_12776,-3.7644339287500928,0.023180730467097,unknown,p,0.3640911530317758,0.3152842955927276
10.1007_s11664-010-1501-0__sample_12777,-3.148495724171368,0.0429166367938889,unknown,p,0.1082805984316234,0.0828555112891984
10.1007_s11664-010-1501-0__sample_12778,-2.570238422269809,0.0765172998206159,unknown,p,0.4313631813669593,0.4122569101090113
10.1007_s11664-010-1501-0__sample_12779,-1.4405039242333737,0.2368083951205845,unknown,p,0.3300738221672752,0.3069322218511656
10.1007_s11664-010-1501-0__sample_12780,-1.4515570952225167,0.2342053240344983,unknown,p,0.1926484765403582,0.1634708397999867
10.1007_s11664-010-1501-0__sample_12781,-0.9065884135430234,0.4038998153651328,unknown,p,0.1644252069236195,0.1371053081046657
10.1007_s11664-011-1508-1__sample_23826,-6.060653083153225,0.0023328768273597,unknown,p,0.8999177892993672,1.0404425361888874
10.1007_s11664-011-1508-1__sample_23827,-5.643950520335719,0.0035388604149776,unknown,p,0.7688521985986445,0.8469362236460506
10.1007_s11664-011-1508-1__sample_23828,-5.464445525013846,0.0042346884249972,unknown,p,0.7080281071713089,0.7930001866239343
10.1007_s11664-011-1508-1__sample_23829,-6.492424934498697,0.0015148710873509,unknown,p,0.4878910116091257,0.4776961753592104
10.1007_s11664-011-1514-3__sample_5753,1.3936508424966434,4.029534427043494,unknown,n,0.7112611141471754,0.6470135281798962
10.1007_s11664-011-1514-3__sample_5754,1.3204955845754571,3.745277018930585,unknown,n,0.6299051503138624,0.5585593918820179
10.1007_s11664-011-1514-3__sample_5755,1.2251924035303607,3.404821119376737,unknown,n,0.5789317321816418,0.4886851409369472
10.1007_s11664-011-1517-0__sample_12782,-2.780410512410731,0.0620130450267997,unknown,n,0.3789332135218344,0.3162559172625104
10.1007_s11664-011-1517-0__sample_12783,-2.063725820340488,0.1269799828449201,unknown,n,0.3497055850131542,0.2936170896058083
10.1007_s11664-011-1517-0__sample_12784,-2.956740572143234,0.0519880927528904,unknown,n,0.3921769833322256,0.332613532630684
10.1007_s11664-011-1517-0__sample_12785,-2.177529141241519,0.1133211856482397,unknown,n,0.3340369054820019,0.2768994429254592
10.1007_s11664-011-1517-0__sample_12786,-4.774180801713848,0.008444999383587,unknown,n,1.0654105336885846,1.1149984725980695
10.1007_s11664-011-1524-1__sample_29565,-0.9265101240780586,0.3959330593437717,unknown,p,0.4708842703023443,0.4459441351607006
10.1007_s11664-011-1524-1__sample_29566,-0.7949012964495106,0.4516258097936263,unknown,p,0.4730632559170828,0.4447170333854387
10.1007_s11664-011-1525-0__sample_28613,-4.566322714269747,0.0103961190133942,unknown,n,1.2028427397935926,1.4295256489151786
10.1007_s11664-011-1529-9__sample_22402,-1.0842472066321356,0.3381562518862624,unknown,n,0.3790806580846199,0.3057130556036119
10.1007_s11664-011-1529-9__sample_22403,-1.2941923438626457,0.2741191689795798,unknown,n,0.3567432491573666,0.2837968700544209
10.1007_s11664-011-1529-9__sample_22404,-0.1464257860410709,0.8637898352194228,unknown,n,0.1318421182843909,0.0929433542561873
10.1007_s11664-011-1529-9__sample_22405,-0.0382410052497612,0.962480949975069,unknown,n,0.1373671047220686,0.09911740890382
10.1007_s11664-011-1531-2__sample_17647,-1.870070043186425,0.1541128668808146,unknown,p,0.1939530773086608,0.1589793218452997
10.1007_s11664-011-1531-2__sample_17648,-1.0652171808170798,0.3446529946194399,unknown,p,0.2404617410333993,0.202627388483313
10.1007_s11664-011-1531-2__sample_17649,-0.6930524528121157,0.5000473661173221,unknown,p,0.2212555428477481,0.1897301253936988
10.1007_s11664-011-1531-2__sample_17650,-0.4366733031540864,0.6461825027161042,unknown,p,0.2807351311885452,0.2278517938861913
10.1007_s11664-011-1541-0__sample_10047,-2.6806366719350287,0.068519515811379,unknown,n,1.1845003696893877,1.5183364180334666
10.1007_s11664-011-1541-0__sample_10048,-0.889289300535735,0.4109477093102198,unknown,n,0.0722178879928921,0.0570186763474576
10.1007_s11664-011-1541-0__sample_10049,-0.4731628240048705,0.6230286189035704,unknown,n,0.2124237255955422,0.1777692488558811
10.1007_s11664-011-1541-0__sample_10050,-0.3012412428125576,0.7398992558371253,unknown,n,0.2618561329615084,0.2255952923752081
10.1007_s11664-011-1541-0__sample_10051,-0.2461703452137078,0.7817890395610362,unknown,n,0.3247433463639438,0.2886923759520234
10.1007_s11664-011-1541-0__sample_10053,-0.6087746041010673,0.544017097114332,unknown,n,0.2083807783866698,0.1835761609729795
10.1007_s11664-011-1541-0__sample_10054,-0.7973763301700214,0.4505094028276837,unknown,n,0.1423954257264271,0.12105207490426
10.1007_s11664-011-1543-y__sample_20002,0.581910960489429,1.7894547428028829,unknown,p,1.0523184656953146,1.3140348164675666
10.1007_s11664-011-1543-y__sample_20003,0.7715782100487583,2.1631775097207577,unknown,p,0.9372362173071463,1.0525378368094576
10.1007_s11664-011-1543-y__sample_20004,1.2996028358143512,3.667839643754346,unknown,p,0.40043499802338,0.3022428618982034
10.1007_s11664-011-1543-y__sample_20005,1.72918863077566,5.636079111617511,unknown,p,0.214303400691958,0.1703352219896312
10.1007_s11664-011-1543-y__sample_20007,2.186030403745384,8.89981423230365,unknown,p,0.21616958846481,0.1946013476682417
10.1007_s11664-011-1543-y__sample_20008,2.1739327686453978,8.792796165221981,unknown,p,0.2248601477154821,0.2043781264658155
10.1007_s11664-011-1549-5__sample_8102,-0.7118208599278145,0.4907497967793639,unknown,p,0.076497915408574,0.0619141026605927
10.1007_s11664-011-1549-5__sample_8103,-0.7928920172567957,0.4525341643995413,unknown,p,0.1318997675172921,0.1072880724531028
10.1007_s11664-011-1549-5__sample_8104,-0.8883653442611031,0.4113275824908622,unknown,p,0.1334792914821716,0.1085812515232621
10.1007_s11664-011-1549-5__sample_8105,-0.8659874020613153,0.420636010643604,unknown,p,0.1349712679407707,0.1095111515162393
10.1007_s11664-011-1551-y__sample_8106,-0.3813541845114732,0.6829359614389517,unknown,p,0.1740454764367593,0.1459207203129967
10.1007_s11664-011-1551-y__sample_8107,-1.1342564949651517,0.3216611891629691,unknown,p,0.2236332095081589,0.1824211351780622
10.1007_s11664-011-1558-4__sample_10055,-4.736819205123929,0.008766486279826,unknown,n,1.5616439315938155,2.755358732287043
10.1007_s11664-011-1558-4__sample_10056,-5.194811497219091,0.0055452615136937,unknown,n,1.6343465935441317,3.185854376195375
10.1007_s11664-011-1558-4__sample_10057,-4.67898216434772,0.0092884632063282,unknown,n,1.7896008579703464,3.783641868303139
10.1007_s11664-011-1558-4__sample_10058,-3.1314965646798725,0.04365241967459,unknown,n,1.036686836233906,1.4024772836372172
10.1007_s11664-011-1558-4__sample_10059,-3.164537868684009,0.0422336547994499,unknown,n,1.0303011687650876,1.411134280891386
10.1007_s11664-011-1559-3__sample_8108,0.0209204797869653,1.0211408470711718,unknown,n,0.1048384810079494,0.0864008006334243
10.1007_s11664-011-1559-3__sample_8109,0.0019639281416944,1.0019658579116704,unknown,n,0.0748621553197374,0.0541292204858372
10.1007_s11664-011-1559-3__sample_8110,-0.1263460409688213,0.8813098247058192,unknown,n,0.1259308702594834,0.106046368698612
10.1007_s11664-011-1559-3__sample_8111,-0.4194515581671731,0.6574072706112819,unknown,n,0.0663610149337759,0.0476320444618963
10.1007_s11664-011-1563-7__sample_8112,-0.059364472456536,0.94236324111221,unknown,p,0.0482645881066768,0.03856159039412
10.1007_s11664-011-1563-7__sample_8113,0.0632263036195816,1.065267885933817,unknown,p,0.1458614845958703,0.1331053201798424
10.1007_s11664-011-1563-7__sample_8114,0.0937197036511925,1.0982518667821608,unknown,p,0.1473049912372764,0.1303986100964012
10.1007_s11664-011-1565-5__sample_8222,0.3659936990115419,1.4419461569397996,unknown,n,0.1874212375130865,0.1530911603791049
10.1007_s11664-011-1565-5__sample_8223,-0.1072104970999273,0.8983365558469343,unknown,n,0.1944577912522324,0.1605030405044857
10.1007_s11664-011-1565-5__sample_8224,0.3757297461364308,1.4560535764886835,unknown,n,0.3017086110468902,0.2486570931878023
10.1007_s11664-011-1565-5__sample_8225,-0.863152362530486,0.4218302223807426,unknown,n,0.2713057029721814,0.2305234376531839
10.1007_s11664-011-1584-2__sample_10060,-1.836773917657581,0.1593306115451069,unknown,n,0.1818047378493159,0.149003566503723
10.1007_s11664-011-1584-2__sample_10061,-0.9281934190090072,0.39526714785194,unknown,n,0.0863159039180627,0.0739406625407616
10.1007_s11664-011-1584-2__sample_10062,-0.9254982610565472,0.3963338921252503,unknown,n,0.0789220106245285,0.0645044528179532
10.1007_s11664-011-1584-2__sample_10063,-0.8311436635626854,0.4355508777014488,unknown,n,0.0808145281861755,0.0665019566762125
10.1007_s11664-011-1584-2__sample_10064,-0.7051224977543994,0.4940480507724369,unknown,n,0.0903094415499644,0.0676489509340402
10.1007_s11664-011-1589-x__sample_19863,-4.0799400068360505,0.0169084800154912,unknown,p,0.6689013470628685,0.6332718974065755
10.1007_s11664-011-1589-x__sample_19864,-6.128294669885477,0.0021802959164868,unknown,n,0.7190605184675688,0.5532195557038297
10.1007_s11664-011-1589-x__sample_19865,-6.620560349788216,0.0013326839671695,unknown,n,0.6990684686599683,0.5270224252719758
10.1007_s11664-011-1589-x__sample_19866,-7.817461841378906,0.0004026423571086,unknown,n,1.087728379736593,1.0284867093785677
10.1007_s11664-011-1598-9__sample_17053,-0.898041913831585,0.4073665380914634,unknown,n,0.4866338991246218,0.4511443961980105
10.1007_s11664-011-1598-9__sample_17054,-0.8158284098934327,0.4422727924048962,unknown,n,0.4806718796012599,0.4469683219862218
10.1007_s11664-011-1598-9__sample_17055,-0.8002331376483011,0.44922422082949,unknown,n,0.4721156278607858,0.4341855148447527
10.1007_s11664-011-1599-8__sample_15031,-2.983229140031282,0.0506290812241589,unknown,n,0.5331792049634536,0.4739803589523998
10.1007_s11664-011-1599-8__sample_15032,-2.8382562726168548,0.0585276332738797,unknown,n,0.2105326626373002,0.1557483450739806
10.1007_s11664-011-1599-8__sample_15034,-3.589050946258921,0.0276245351548674,unknown,p,0.7267420872216799,0.7591150314836065
10.1007_s11664-011-1601-5__sample_10065,-1.3791825546721006,0.2517842888499788,unknown,n,0.3119774861513597,0.2827947912583809
10.1007_s11664-011-1601-5__sample_10066,-1.3679932283242109,0.2546174062054911,unknown,n,0.2164262965311771,0.1941326080145339
10.1007_s11664-011-1601-5__sample_10067,-1.1299031510238349,0.323064543377435,unknown,n,0.4643515559399284,0.4481351112799996
10.1007_s11664-011-1612-2__sample_16591,-0.003341173481423,0.9966644020273842,unknown,p,0.1422849762962895,0.0974587190345333
10.1007_s11664-011-1612-2__sample_16592,0.2189402918750302,1.2447569523650015,unknown,p,0.1431033605176439,0.0950361221539133
10.1007_s11664-011-1612-2__sample_16593,0.1232271618158337,1.1311413438864857,unknown,p,0.1316069975391377,0.087843942619143
10.1007_s11664-011-1612-2__sample_16594,0.0375199890418225,1.0382327501522717,unknown,p,0.1466421237003697,0.0960925799448895
10.1007_s11664-011-1612-2__sample_16595,0.0282867332126037,1.0286906018991444,unknown,p,0.149876839136756,0.0980018295803859
10.1007_s11664-011-1612-2__sample_16596,-0.1246248211167185,0.8828280589045511,unknown,p,0.1883637355869415,0.1183966805227183
10.1007_s11664-011-1617-x__sample_5770,-1.9064706981113495,0.1486039303120226,unknown,n,0.4436467591134081,0.3926303069350745
10.1007_s11664-011-1617-x__sample_5771,-0.0675756862005137,0.9346569773035192,unknown,n,0.0902397095472063,0.0783123820578278
10.1007_s11664-011-1617-x__sample_5772,0.304581328931674,1.3560571422486276,unknown,n,0.0925417388560833,0.0790948455974695
10.1007_s11664-011-1617-x__sample_5773,0.5774365505268431,1.781465874737839,unknown,n,0.0962918265408821,0.0811448184013547
10.1007_s11664-011-1617-x__sample_5774,0.546047268984476,1.7264154573272774,unknown,n,0.0886966493662971,0.0758817777863949
10.1007_s11664-011-1618-9__sample_17057,0.8389204957426623,2.3138677979478923,unknown,p,0.1054317549136792,0.0852142158392374
10.1007_s11664-011-1618-9__sample_17058,0.8234406162973468,2.2783252106099896,unknown,p,0.0893183711142188,0.0660506566192693
10.1007_s11664-011-1618-9__sample_17059,0.9795476664819271,2.663251291604009,unknown,p,0.1067106686647044,0.0837627995070642
10.1007_s11664-011-1618-9__sample_17060,1.297992474190102,3.661937848835579,unknown,p,0.104931408637074,0.0885086259847458
10.1007_s11664-011-1620-2__sample_17061,-1.5473936621723796,0.2128018852763858,unknown,p,0.1328618335154792,0.1137618315904854
10.1007_s11664-011-1620-2__sample_17062,-1.204639738156705,0.2997999865560492,unknown,p,0.266097546666588,0.2400206114878379
10.1007_s11664-011-1620-2__sample_17063,-1.1397572424845208,0.3198966697118667,unknown,p,0.1724224053227077,0.1359695026737016
10.1007_s11664-011-1620-2__sample_17064,-0.9038813572323176,0.4049946761655204,unknown,p,0.1811173977833997,0.1686952144746143
10.1007_s11664-011-1620-2__sample_17065,-0.5809693459915195,0.5593558942922523,unknown,p,0.1312238306561071,0.1185366217551669
10.1007_s11664-011-1620-2__sample_17066,-0.2963157495413639,0.7435526145539829,unknown,p,0.0789614015426844,0.0514268100089878
10.1007_s11664-011-1664-3__sample_30255,-2.3857139605588773,0.092023255145073,unknown,n,0.2733107828396359,0.2368974424381437
10.1007_s11664-011-1664-3__sample_30257,-3.07769259288844,0.0460654258053064,unknown,n,0.2076512772440915,0.1777931742296588
10.1007_s11664-011-1664-3__sample_30258,-3.121663104896019,0.044083791450411,unknown,n,0.2321420585667503,0.1960599884664554
10.1007_s11664-011-1715-9__sample_141,-0.5487191344165158,0.577689279014864,unknown,n,0.2574298278994216,0.2411269129500502
10.1007_s11664-011-1715-9__sample_344,-0.8703976008324943,0.4187850068737706,unknown,n,0.3064337733040128,0.2779312440316104
10.1007_s11664-011-1715-9__sample_356,-0.3492437366193791,0.7052212210841822,unknown,n,0.1972815851083312,0.161952027995691
10.1007_s11664-011-1715-9__sample_405,-0.5825301095984023,0.5584835529055742,unknown,n,0.2036223332583351,0.1718043693625405
10.1007_s11664-011-1786-7__sample_8567,-4.744694779945508,0.0086977163181487,unknown,n,1.5198057997750165,2.5713448123958584
10.1007_s11664-011-1786-7__sample_8568,-3.702906083829733,0.0246517821278787,unknown,n,0.8249972809696359,0.8249515478385213
10.1007_s11664-011-1786-7__sample_8569,-2.5217202167110577,0.0803213177670475,unknown,n,0.5866691526533204,0.5102565540232133
10.1007_s11664-011-1786-7__sample_8570,-1.0615374450245707,0.3459235628237132,unknown,n,0.3001759699114403,0.2308217528163111
10.1007_s11664-011-1786-7__sample_8571,-1.2957225129553944,0.273700041049559,unknown,n,0.3110912469474856,0.2412278336865804
10.1007_s11664-011-1788-5__sample_18679,2.975133794744357,19.592244413575795,unknown,p,0.1573328114830011,0.1378794191953486
10.1007_s11664-011-1788-5__sample_18680,3.264794727424712,26.17473748355425,unknown,p,0.1317892629793803,0.1042354812574787
10.1007_s11664-011-1788-5__sample_18681,3.2740566598133283,26.418292285393232,unknown,p,0.1369721937715317,0.1148187436773353
10.1007_s11664-011-1788-5__sample_18682,3.043161689907248,20.971443729208204,unknown,p,0.1784054812445606,0.1617847787670811
10.1007_s11664-011-1788-5__sample_18683,3.033758849225576,20.775176764508416,unknown,p,0.2196536277919223,0.1992180098179916
10.1007_s11664-011-1788-5__sample_18684,3.1348089908081564,22.98424522061891,unknown,p,0.1780159440422621,0.1599368824539069
10.1007_s11664-011-1788-5__sample_18685,3.0555668247086154,21.233217628939013,unknown,p,0.1476129261850656,0.1202190448657969
