sample_key,target_log_tau_eff_step18,target_tau_eff_step18,target_available_step18,target_quality_step18,target_quality_note_step18,use_for_tau_eff_ml_step18,ml_exclusion_reason_step18
10.1002_1439-2054_20010301_286_3_139_aid-mame139_3.0.co_2-f__sample_84409,-0.9444901787209772,0.3888777785386625,True,medium,ok,True,ok
10.1002_1439-2054_20010301_286_3_139_aid-mame139_3.0.co_2-f__sample_84410,-2.155684118540388,0.1158239262075064,True,medium,ok,True,ok
10.1002_adem.201200233__sample_18985,-0.7757909595090949,0.4603395270365666,True,medium,ok,True,ok
10.1002_adem.201200233__sample_18987,0.1785703562215087,1.1955069916693906,True,medium,ok,True,ok
10.1002_adem.201200233__sample_18989,0.6634142981453016,1.9414095824815043,True,medium,ok,True,ok
10.1002_adem.201400183__sample_19725,-3.5298679485030195,0.0293087858805648,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19726,-2.2054382060012347,0.1102022234465124,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19727,-1.719214648454893,0.1792068330238361,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19728,-1.5696214478217885,0.2081239532224688,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19729,-1.1958317621627743,0.3024522811670872,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19730,-1.21652927831477,0.2962566088833061,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19731,-1.778148574066867,0.1689506575132818,True,low,ok,False,large sigma fit error
10.1002_adem.201400183__sample_19732,-1.0278260473998395,0.3577839210109408,True,low,ok,True,ok
10.1002_adem.201400183__sample_19733,-1.4015734261750867,0.2462092669101566,True,low,ok,False,large validation error
10.1002_adem.201400183__sample_19734,-1.4587356794106716,0.2325300815273426,True,low,ok,False,large validation error
10.1002_adem.201400183__sample_19735,-2.1826337862258645,0.112744195145045,True,low,ok,True,ok
10.1002_adfm.200400109__sample_3326,-0.2306968904755377,0.793980092493583,True,medium,ok,True,ok
10.1002_adfm.200400109__sample_3327,-0.3603686425527569,0.6974191802895409,True,medium,ok,True,ok
10.1002_adfm.200400109__sample_3328,-0.3896589012507547,0.67728785714293,True,medium,ok,True,ok
10.1002_adfm.200400109__sample_3329,-0.5190759757985445,0.5950701532299567,True,medium,ok,True,ok
10.1002_adfm.200500043__sample_5861,-0.0636634314958477,0.9383207556041028,True,medium,ok,True,ok
10.1002_adfm.200500043__sample_5862,0.0109314869974063,1.0109914540117415,True,medium,ok,True,ok
10.1002_adfm.200500043__sample_5863,0.189575272785034,1.2087361054982062,True,medium,ok,True,ok
10.1002_adfm.200500043__sample_5864,0.7963773401093341,2.2174931366435278,True,medium,ok,True,ok
10.1002_adfm.200500043__sample_5865,1.8390441189686288,6.290522395223704,True,medium,ok,True,ok
10.1002_adfm.200800298__sample_5866,0.2667327109910647,1.3056914027239632,True,low,ok,True,ok
10.1002_adfm.200800298__sample_5867,0.2213116654894417,1.2477122388174535,True,medium,ok,True,ok
10.1002_adfm.200800298__sample_5868,-0.1177674303327896,0.8889027603958733,True,medium,ok,True,ok
10.1002_adfm.200800298__sample_5869,0.0372193195642689,1.0379206321782295,True,medium,ok,True,ok
10.1002_adfm.200800298__sample_5870,-0.4210516147761508,0.6563562228553439,True,medium,ok,True,ok
10.1002_adfm.200800298__sample_5871,-0.9077026313646522,0.4034500336166533,True,medium,ok,True,ok
10.1002_adfm.200800298__sample_5872,,,False,exclude,missing or invalid target or fit_status not ok; validation_sigma_log_rmse_step13 missing; too few fit rows,False,missing target
10.1002_adfm.200900250__sample_19005,1.3859399224846003,3.99858249668265,True,medium,ok,True,ok
10.1002_adfm.200900250__sample_19007,1.809716381373785,6.108714641261835,True,medium,ok,True,ok
10.1002_adfm.200901261__sample_1417,-0.5058877114144997,0.6029700743593909,True,medium,ok,True,ok
10.1002_adfm.200901905__sample_255,-0.5038499465413041,0.6042000383596087,True,low,ok,True,ok
10.1002_adfm.201000878__sample_26722,-0.3237413449065915,0.7234373389345382,True,medium,ok,True,ok
10.1002_adfm.201000878__sample_26723,0.001758541855478,1.0017600889969782,True,medium,ok,True,ok
10.1002_adfm.201000878__sample_26724,0.0064799024319015,1.006500942420806,True,medium,ok,True,ok
10.1002_adfm.201000878__sample_26725,0.0120438094067254,1.0121166281238474,True,medium,ok,True,ok
10.1002_adfm.201000970__sample_5873,-4.473018488542777,0.0114128143561441,True,low,ok,False,large validation error
10.1002_adfm.201000970__sample_5874,-1.7756765484872286,0.1693688245071556,True,medium,ok,True,ok
10.1002_adfm.201000970__sample_5875,-0.6420562055118904,0.5262093163819378,True,medium,ok,True,ok
10.1002_adfm.201001307__sample_16928,0.955615231637159,2.6002698591889217,True,medium,ok,True,ok
10.1002_adfm.201001307__sample_16929,0.9370685418869562,2.5524879288228144,True,medium,ok,True,ok
10.1002_adfm.201001307__sample_16930,0.9304183206519652,2.5355696369400005,True,medium,ok,True,ok
10.1002_adfm.201102792__sample_20683,1.7527143472049451,5.770243883926132,True,medium,ok,True,ok
10.1002_adfm.201102792__sample_20684,2.6347905742197373,13.94039267982044,True,medium,ok,True,ok
10.1002_adfm.201102792__sample_20685,1.5014655898043767,4.488262203728013,True,medium,ok,True,ok
10.1002_adfm.201103049__sample_21067,1.096307266773224,2.9930928978843383,True,medium,ok,True,ok
10.1002_adfm.201103049__sample_21068,1.3601876107924702,3.896924338281204,True,medium,ok,True,ok
10.1002_adfm.201103049__sample_21069,1.3797363401105267,3.9738537435195327,True,medium,ok,True,ok
10.1002_adfm.201103049__sample_21070,1.132600641979744,3.1037176719413506,True,medium,ok,True,ok
10.1002_adfm.201103049__sample_21071,1.2888346776833992,3.628555654168749,True,medium,ok,True,ok
10.1002_adfm.201201221__sample_209,-0.157368660401733,0.8543890213504861,True,low,ok,False,large validation error
10.1002_adfm.201201221__sample_313,-0.2020973215357712,0.8170154108784026,True,low,ok,True,ok
10.1002_adfm.201201221__sample_328,-0.5010682960563073,0.6058830513811369,True,low,ok,False,large validation error
10.1002_adfm.201201221__sample_360,-0.0717566436314009,0.9307573739872153,True,low,ok,True,ok
10.1002_adfm.201202571__sample_4922,-0.6795253218879121,0.5068575294474048,True,medium,ok,True,ok
10.1002_adfm.201202571__sample_4923,-0.7647576342043135,0.4654467256709899,True,medium,ok,True,ok
10.1002_adfm.201202571__sample_4924,-1.6397948687399988,0.1940198377428881,True,medium,ok,True,ok
10.1002_adfm.201202571__sample_4925,-1.0443748933469208,0.3519117330017672,True,medium,ok,True,ok
10.1002_adfm.201202571__sample_4926,-0.4324889029909057,0.648892053855523,True,medium,ok,True,ok
10.1002_adfm.201202571__sample_4927,-0.7873246483652656,0.45506061534524,True,medium,ok,True,ok
10.1002_adfm.201300146__sample_1422,0.389821266620829,1.47671683170451,True,medium,ok,True,ok
10.1002_adfm.201300146__sample_1424,0.4678770743255511,1.596601127353255,True,medium,ok,True,ok
10.1002_adfm.201300663__sample_81424,1.2118603305486124,3.359729049012313,True,medium,ok,True,ok
10.1002_adfm.201300663__sample_81425,1.0292767486224232,2.799040692407204,True,medium,ok,True,ok
10.1002_adfm.201300663__sample_81426,0.9181182533673602,2.50457298107086,True,medium,ok,True,ok
10.1002_adfm.201300663__sample_81427,0.6303732336764619,1.878311497558825,True,medium,ok,True,ok
10.1002_adfm.201400123__sample_8245,0.7193968850473441,2.053194524827832,True,medium,ok,True,ok
10.1002_adfm.201400123__sample_8246,-1.8057695374663567,0.1643479360079629,True,medium,ok,True,ok
10.1002_adfm.201400123__sample_8247,0.9310902227093516,2.537273863868382,True,medium,ok,True,ok
10.1002_adfm.201400123__sample_8248,0.1031218037697925,1.1086264357316262,True,medium,ok,True,ok
10.1002_adfm.201400123__sample_8249,-0.5159657263458711,0.5969238510853772,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26729,0.4389204916482685,1.5510319624902789,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26730,0.2934141628881017,1.3409980670686523,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26731,0.2852392913810275,1.3300802667879874,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26732,0.7908180152626292,2.205199575563516,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26733,0.3844814246333349,1.4688524132260372,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26734,0.1980424400933194,1.2190141277971789,True,medium,ok,True,ok
10.1002_adfm.201400474__sample_26735,0.2974689198915448,1.3464465269983648,True,medium,ok,True,ok
10.1002_adfm.201402211__sample_7641,-3.549896184850413,0.0287276218617984,True,low,ok,False,large validation error
10.1002_adfm.201402211__sample_7642,-2.522915100343385,0.0802254004555456,True,low,ok,False,large validation error
10.1002_adfm.201402211__sample_7643,-2.4195848762076366,0.0889585386013411,True,low,ok,False,large validation error
10.1002_adfm.201402663__sample_26754,-0.761156522704248,0.467125872810911,True,medium,ok,True,ok
10.1002_adfm.201402663__sample_26755,-0.7088912872403754,0.4921895919429275,True,medium,ok,True,ok
10.1002_adfm.201402663__sample_26756,-0.6494152428628497,0.5223511360267,True,medium,ok,True,ok
10.1002_adfm.201402663__sample_26757,-0.5892415601075605,0.5547478681341705,True,medium,ok,True,ok
10.1002_adfm.201402663__sample_26758,-0.598435317278996,0.5496710243377446,True,medium,ok,True,ok
10.1002_adfm.201402663__sample_26759,-0.7457855335745252,0.4743615266404708,True,medium,ok,True,ok
10.1002_adfm.201402663__sample_26760,-0.8830913007288694,0.4135026727856053,True,medium,ok,True,ok
10.1002_adfm.201502782__sample_26765,0.5884679949569329,1.8012268119831447,True,medium,ok,True,ok
10.1002_adfm.201502782__sample_26766,0.630582937022755,1.8787054270679684,True,medium,ok,True,ok
10.1002_adfm.201502782__sample_26767,0.6128070497690671,1.845604838969592,True,medium,ok,True,ok
10.1002_adfm.201502782__sample_26768,0.4996540078758555,1.648150924798841,True,medium,ok,True,ok
10.1002_adfm.201503022__sample_13340,0.6402853638218214,1.8970221435616264,True,medium,ok,True,ok
10.1002_adfm.201503022__sample_13341,0.8180519365863315,2.266081065289857,True,medium,ok,True,ok
10.1002_adfm.201600718__sample_19144,-1.7092706222364775,0.1809977602257079,True,medium,ok,True,ok
10.1002_adfm.201601486__sample_14503,-1.4074146307088704,0.244775300347219,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201601486__sample_14504,-2.1412089923255264,0.1175126851706959,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201601486__sample_14505,-2.4964185274530304,0.0823795108719462,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201601486__sample_14506,-3.0085388882175508,0.0493637520538227,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201601486__sample_14507,-0.9149798736284168,0.4005246871183801,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201601486__sample_14508,-2.531143922712043,0.0795679486227768,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201601486__sample_14509,-0.963607790221038,0.3815139776670136,True,medium,ok,True,ok
10.1002_adfm.201601486__sample_14510,-0.0198416938646241,0.9803538570535726,True,medium,ok,True,ok
10.1002_adfm.201601486__sample_14511,0.2545638977999877,1.289898970416464,True,medium,ok,True,ok
10.1002_adfm.201601486__sample_14512,0.4150821023635554,1.5144950792133318,True,medium,ok,True,ok
10.1002_adfm.201602652__sample_19500,-6.3840278198654055,0.0016883090385336,True,low,ok,False,large sigma fit error
10.1002_adfm.201602652__sample_19501,-6.188986580247355,0.0020519051411592,True,low,ok,False,large sigma fit error
10.1002_adfm.201602652__sample_19502,-5.5767917193705046,0.0037846884040802,True,low,ok,False,large sigma fit error
10.1002_adfm.201602652__sample_19503,-3.654474728031222,0.02587508537122,True,medium,ok,True,ok
10.1002_adfm.201602652__sample_19504,-3.257826992466164,0.0384719069956148,True,low,ok,True,ok
10.1002_adfm.201602652__sample_19505,-4.046532751177302,0.017482887192868,True,low,ok,False,large validation error
10.1002_adfm.201606361__sample_31213,0.0139773811537931,1.0140755214608217,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31214,0.5988433218245535,1.8200124137815816,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31215,0.0192633618964859,1.0194500975773135,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31216,0.0016626550247334,1.0016640380019644,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31217,-1.2125296458453632,0.2974438992151907,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31218,-2.203125730661984,0.1104573582533423,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31219,-2.340515496723228,0.0962779944453326,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31220,-0.4422557268131401,0.6425852881545105,True,medium,ok,True,ok
10.1002_adfm.201606361__sample_31221,1.677633148160916,5.352871512143062,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83049,1.4028465594199,4.066759779551084,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83050,0.8342544701371176,2.303096380951329,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83051,0.6671867145125651,1.9487472193748765,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83052,0.4358985294518682,1.546351877615652,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83053,0.2836246388731164,1.3279343822446368,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83054,-0.0684097357848221,0.9338777520415528,True,medium,ok,True,ok
10.1002_adfm.201705845__sample_83055,-0.8694510324295832,0.4191816032020545,True,medium,ok,True,ok
10.1002_adfm.201801617__sample_39932,0.9578801700208748,2.6061659848611263,True,medium,ok,True,ok
10.1002_adfm.201801617__sample_39933,0.7939058934219486,2.2120194872790737,True,medium,ok,True,ok
10.1002_adfm.201801617__sample_39934,0.5342063134079296,1.7060936011290408,True,low,ok,True,ok
10.1002_adfm.201801617__sample_39935,0.1368624158575958,1.1466703740069837,True,medium,ok,True,ok
10.1002_adfm.201801617__sample_39937,-0.1352155670438984,0.8735275876307043,True,low,ok,True,ok
10.1002_adfm.201801617__sample_39938,-0.2503036140019397,0.7785643641408078,True,low,ok,True,ok
10.1002_adfm.201801617__sample_39939,-0.5127767866969304,0.5988304436100184,True,low,ok,True,ok
10.1002_adfm.201801617__sample_39940,-0.6275150117085295,0.5339169311811081,True,low,ok,True,ok
10.1002_adfm.201801617__sample_39941,-0.4297701868983638,0.6506586074153472,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41880,-6.229492286888231,0.0019704520670689,True,low,ok,False,large validation error
10.1002_adfm.201806558__sample_41881,-1.370932195741761,0.2538701925009177,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41882,-1.3953390414288904,0.2477490249429339,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41883,-1.1958671826236014,0.3024415683576375,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41884,-1.116740631547682,0.3273449956906282,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41885,-0.5148976604229499,0.5975617457054128,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41886,-0.5439366353465573,0.5804586945394904,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41887,-9.750359812903396,5.8273692331775584e-05,True,low,ok,False,large sigma fit error
10.1002_adfm.201806558__sample_41912,-1.1979753288880834,0.3018046488906651,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_41913,-1.746224678910348,0.1744312358482097,True,medium,ok,True,ok
10.1002_adfm.201806558__sample_79036,-7.8356835858523235,0.0003953719518627,True,low,ok,False,large sigma fit error
10.1002_adfm.201806613__sample_41570,2.1601200970595995,8.672179099135349,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41571,1.770678283594099,5.874836815704123,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41572,1.3400417053432043,3.8192027832077846,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41573,1.0427482252301947,2.8370030338992964,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41580,1.348925095766884,3.8532813953384366,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41581,1.237793891711984,3.447998410163899,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41582,1.3068604649975128,3.6945562962997895,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41584,1.30305820997665,3.680535323621135,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41585,1.31127069654092,3.710886127717312,True,medium,ok,True,ok
10.1002_adfm.201806613__sample_41595,1.262862665671878,3.5355280493884296,True,medium,ok,True,ok
10.1002_adfm.201900615__sample_41898,-22.638170203876648,1.4735592401170912e-10,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201900615__sample_41899,-21.037885122438094,7.300667683772992e-10,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201900615__sample_41900,-20.121208413703627,1.8258715291134235e-09,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201900615__sample_41901,-18.231819569738203,1.207873256888855e-08,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_adfm.201902437__sample_41411,1.6162108167076137,5.033979461294158,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41412,1.952224817297281,7.044342534544523,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41413,1.900967705386248,6.692367549868339,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41414,2.3357698159672444,10.33741477404655,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41415,0.5202440379439152,1.6824381783583748,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41416,0.3260541296909639,1.385490363008245,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41417,-0.2404561686841206,0.7862691079024785,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41418,-0.4969045358824742,0.6084110624640896,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41419,-0.8162152435833003,0.4421017394753332,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41420,-0.9806934144177404,0.3750509429326745,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41421,1.2358244216713223,3.4412143632762198,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41422,0.9872446512161552,2.6838293891971783,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41423,0.6191113556894364,1.857276849788083,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41424,0.3903022525686859,1.4774272825942742,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41425,0.0646359723454085,1.0667706196867843,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41426,-0.1012011178129309,0.9037512541313396,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41427,1.3421659346384165,3.8273242685388458,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41428,1.1218390576847197,3.070495833019302,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41429,0.8155201483466251,2.260351084508254,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41430,0.6390171998648276,1.8946179332421909,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41431,0.2363057961549537,1.2665615606092604,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41432,0.063306482187067,1.065353301011083,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41433,1.6694529223589416,5.309262423758661,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41434,1.4183704630163465,4.130384339341534,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41435,1.095552975044236,2.9908360839224257,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41436,0.8984293691665749,2.455743014859244,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41437,0.6345285479972188,1.8861327107692687,True,medium,ok,True,ok
10.1002_adfm.201902437__sample_41438,0.4991985834041937,1.6474004874314372,True,medium,ok,True,ok
10.1002_adfm.201903157__sample_45714,-0.5017062303176545,0.6054966610831997,True,medium,ok,True,ok
10.1002_adfm.201903157__sample_45715,-0.4333140158589623,0.648356865497671,True,medium,ok,True,ok
10.1002_adfm.201903157__sample_45716,-0.3851508772128388,0.6803479794535997,True,medium,ok,True,ok
10.1002_adfm.201903157__sample_45717,-0.3395282402527492,0.7121061865674596,True,medium,ok,True,ok
10.1002_adfm.201903157__sample_45718,-0.4616923809412513,0.6302161766335176,True,low,ok,True,ok
10.1002_adfm.201904112__sample_41019,-1.467630137171755,0.2304710232171607,True,medium,ok,True,ok
10.1002_adfm.201904112__sample_41020,-1.7381468440879273,0.1758459688562715,True,medium,ok,True,ok
10.1002_adfm.201905044__sample_83181,0.5587424584249949,1.7484723405288964,True,medium,ok,True,ok
10.1002_adfm.201905044__sample_83182,-0.3042088455303842,0.7377067835969052,True,medium,ok,True,ok
10.1002_adfm.201905044__sample_83183,-2.631684959036336,0.0719571152435593,True,low,ok,False,large sigma fit error
10.1002_adfm.201905044__sample_83184,-2.224962438208024,0.1080714779169638,True,low,ok,False,large validation error
10.1002_adfm.201905044__sample_83185,0.041329501490245,1.0421954539306677,True,low,ok,True,ok
10.1002_adfm.201906143__sample_27119,-1.4631905505160951,0.2314964939451026,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27123,-1.25210687258543,0.2859018031965537,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27124,-1.3203961363695682,0.2670295009143519,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27127,-1.402008402870352,0.2461021949054939,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27128,-0.9083004240768946,0.4032089262001117,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27129,-0.8139318164014485,0.4431124000501739,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27130,-0.9374993468053494,0.391605882471583,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27131,-1.3365964680716744,0.2627383870096987,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27132,-1.3979608245389663,0.2471003314721729,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27133,-0.9445590762304632,0.388850986751181,True,medium,ok,True,ok
10.1002_adfm.201906143__sample_27134,-1.116192312100364,0.3275245345355694,True,medium,ok,True,ok
10.1002_adfm.201908315__sample_36216,1.1584917545414248,3.185125700152989,True,medium,ok,True,ok
10.1002_adfm.201908315__sample_36217,0.7489837410239847,2.1148496891734165,True,medium,ok,True,ok
10.1002_adfm.201908315__sample_36218,0.6618045622429422,1.9382869397647409,True,medium,ok,True,ok
10.1002_adfm.201908315__sample_36225,0.0139175341499429,1.0140148338951869,True,medium,ok,True,ok
10.1002_adfm.201908405__sample_36198,-5.278557842279578,0.0050997801792961,True,medium,ok,True,ok
10.1002_adfm.201908405__sample_36199,-3.678695501133673,0.0252558996478264,True,low,ok,False,large sigma fit error
10.1002_adfm.201908405__sample_36200,-1.8147360602040683,0.162880893466994,True,medium,ok,True,ok
10.1002_adfm.201908405__sample_36201,-0.7550060058686938,0.4700077919169779,True,medium,ok,True,ok
10.1002_adfm.202000973__sample_33834,-1.4254290430618846,0.2404052968538649,True,medium,ok,True,ok
10.1002_adfm.202000973__sample_33836,-0.108719026514632,0.8969824103690751,True,medium,ok,True,ok
10.1002_adfm.202000973__sample_33837,0.4180639818435138,1.5190178608561904,True,medium,ok,True,ok
10.1002_adfm.202000973__sample_33838,0.8813047976929749,2.4140474959598115,True,medium,ok,True,ok
10.1002_adfm.202001651__sample_37276,-0.5717701715769465,0.5645252471584054,True,medium,ok,True,ok
10.1002_adfm.202001651__sample_37277,-0.4949238466144163,0.609617329952252,True,medium,ok,True,ok
10.1002_adfm.202001651__sample_37278,-1.3175388556104792,0.2677935702298754,True,medium,ok,True,ok
10.1002_adfm.202001651__sample_37279,-0.96808369074082,0.3798101749263092,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42093,-1.1386374893412536,0.3202550756389302,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42094,-1.0554376348324954,0.3480400795103798,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42095,-1.1376750537791094,0.3205634488835674,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42096,-0.9979877740378807,0.368620443015442,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42097,-1.461825934484344,0.2318126134138259,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42098,-1.192928956115095,0.3033315169861291,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42099,0.3245364293870644,1.383389198735406,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42100,0.4769299131458752,1.6111205217281177,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42101,0.1606493856033058,1.1742731795460666,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42102,0.1749937398144309,1.191238759213326,True,medium,ok,True,ok
10.1002_adfm.202007340__sample_42103,0.1075302578443615,1.1135245530894249,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41914,0.1201342446807508,1.1276482221943862,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41915,0.3035111871691553,1.3546067450720576,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41916,0.3788303723694481,1.4605752608085547,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41917,0.3965981237524041,1.486758317122562,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41918,0.2943231451660799,1.342217564713327,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41919,0.3109317934102725,1.3646961367422097,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41925,0.1149527431357032,1.121820422603811,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41926,0.2976336025007198,1.3466682815846065,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41927,0.2691055479844011,1.3087932742485926,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41928,0.2468587318066171,1.2799982769612763,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41929,0.2443593785877767,1.2768031037441674,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41930,0.4574133070950426,1.5799817669939482,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41931,0.3670059219010997,1.4434064668002116,True,medium,ok,True,ok
10.1002_adfm.202008851__sample_41933,0.3724669576322703,1.4513105236148642,True,medium,ok,True,ok
10.1002_adfm.202102185__sample_45225,0.6817563914180464,1.9773476805412875,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45226,-0.1079471432950642,0.8976750433213737,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45227,0.3060510913878784,1.3580516895210697,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45228,0.2291637414528991,1.2575479348784822,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45229,-0.7346313664490317,0.4796822533591134,True,low,ok,False,large sigma fit error
10.1002_adfm.202102185__sample_45230,0.6464690100097603,1.908789000854662,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45231,0.7416753178550816,2.09944981564867,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45232,0.6669758093174041,1.9483362618003215,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45233,0.5457166041061213,1.7258446867421844,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45234,0.4257377379875582,1.5307192729691537,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45235,-0.5936869024652905,0.552287297030527,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45236,0.4556967037722132,1.5772718915987092,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45237,0.1816139680278044,1.199151193818894,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45238,0.2040878270780709,1.226405860369595,True,low,ok,False,large validation error
10.1002_adfm.202102185__sample_45239,0.4795012929933939,1.615268655497784,True,low,ok,False,large validation error
